source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,ROPA,RDEP,RMED,DTS,DTC,NPHI,PEF,GR,RHOB,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2675.5544,,,,12.250000954,50.479953766,1.3774706125,1.3910336494,,,,,88.651550293,,2675.5544434,483308.75,6827843.0,-2647.170654
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2675.7064,,,,12.250000954,50.340110779,1.3743849993,1.4052859545,,,,,86.891082764,,2675.7062988,483308.78125,6827843.0,-2647.320068
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2675.8584,,,,12.250000954,50.200271606,1.3817719221,1.408043623,,,,,86.138038635,,2675.8583984,483308.8125,6827843.0,-2647.469238
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2676.0104,,,,12.250000954,49.999797821,1.496663928,1.4334607124,,,,,88.284797668,,2676.010498,483308.84375,6827843.0,-2647.618652
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2676.1624,,,,12.250000954,48.973800659,1.5191230774,1.4600942135,,,,,90.535491943,,2676.1623535,483308.84375,6827843.0,-2647.767822
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2676.3144,,,,12.250000954,47.947799683,1.52339077,1.4570729733,,,,,91.467704773,,2676.3144531,483308.875,6827843.0,-2647.916992
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2676.4664,,,,12.250000954,46.921798706,1.549664855,1.4422227144,,,,,90.544464111,,2676.4663086,483308.90625,6827843.0,-2648.066406
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2676.6184,,,,12.250000954,45.895801544,1.6135629416,1.4982937574,,,,,89.291938782,,2676.6184082,483308.9375,6827843.0,-2648.215576
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2676.7704,,,,12.250000954,44.869800568,1.6532120705,1.6016376019,,,,,87.625595093,,2676.7705078,483308.9375,6827843.0,-2648.364746
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2676.9224,,,,12.250000954,43.843799591,1.6306557655,1.4983340502,,,,,85.626449585,,2676.9223633,483308.96875,6827842.5,-2648.51416
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2677.0744,,,,12.250000954,41.244983673,1.6150617599,1.4776979685,,,,,83.824913025,,2677.0744629,483309.0,6827842.5,-2648.66333
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2677.2264,,,,12.250000954,37.005702972,1.5809736252,1.4914883375,,,,,86.233169556,,2677.2263184,483309.03125,6827842.5,-2648.812744
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2677.3784,,,,12.250000954,32.766422272,1.576436758,1.4872735739,,,,,89.43056488,,2677.378418,483309.03125,6827842.5,-2648.961914
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2677.5304,,,,12.250000954,28.527143478,1.5750728846,1.4642823935,,,,,92.514335632,,2677.5305176,483309.0625,6827842.5,-2649.111084
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2677.6824,,,,12.250000954,24.287864685,1.5749000311,1.461400032,,,,,91.438400269,,2677.682373,483309.09375,6827842.5,-2649.260498
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2677.8344,,,,12.250000954,20.048583984,1.5749000311,1.461400032,,,,,89.652679443,,2677.8344727,483309.125,6827842.5,-2649.409668
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2677.9864,,,,12.250000954,15.809304237,1.5753208399,1.4554109573,,,,,87.760238647,,2677.9863281,483309.125,6827842.5,-2649.559082
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2678.1384,,,,12.250000954,17.40912056,1.576988101,1.4316866398,,,,,88.441398621,,2678.1384277,483309.15625,6827842.5,-2649.708252
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2678.2904,,,,12.250000954,19.582719803,1.5772000551,1.4286999702,,,,,89.587188721,,2678.2902832,483309.1875,6827842.5,-2649.857422
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2678.4424,,,,12.250000954,21.756319046,1.5723446608,1.4361913204,,,,,90.950340271,,2678.4423828,483309.21875,6827842.5,-2650.006836
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2678.5944,,,,12.250000954,23.929920197,1.561679244,1.4668595791,,,,,90.642738342,,2678.5944824,483309.25,6827842.5,-2650.156006
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2678.7464,,,,12.250000954,26.10351944,1.5993720293,1.4687712193,,,,,89.567901611,,2678.7463379,483309.25,6827842.5,-2650.305176
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2678.8984,,,,12.250000954,28.277118683,1.6045999527,1.4685000181,,,,,89.696243286,,2678.8984375,483309.28125,6827842.5,-2650.45459
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2679.0504,,,,12.250000954,31.599334717,1.6000810862,1.4675668478,,,,,89.690383911,,2679.050293,483309.3125,6827842.5,-2650.60376
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2679.2024,,,,12.250000954,37.237014771,1.5800155401,1.4634227753,,,,,89.19834137,,2679.2023926,483309.34375,6827842.5,-2650.753174
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2679.3544,,,,12.250000954,42.874694824,1.5857931376,1.477645278,,,,,87.766952515,,2679.3544922,483309.34375,6827842.5,-2650.902344
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2679.5064,,,,12.250000954,48.512374878,1.6231154203,1.5374103785,,,,,88.24143219,,2679.5063477,483309.375,6827842.5,-2651.051514
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2679.6584,,,,12.250000954,54.150054932,1.6233061552,1.5068410635,,,,,90.322822571,,2679.6584473,483309.40625,6827842.5,-2651.200928
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2679.8104,,,,12.250000954,59.787734985,1.6244350672,1.5099582672,,,,,90.538719177,,2679.8103027,483309.4375,6827842.5,-2651.349854
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2679.9624,,,,12.250000954,65.425415039,1.632822156,1.5489242077,,,,,87.583824158,,2679.9624023,483309.46875,6827842.5,-2651.498047
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2680.1144,,,,12.250000954,64.490814209,1.6405647993,1.5587539673,,,,,83.885231018,,2680.114502,483309.5,6827842.5,-2651.64624
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2680.2664,,,,12.250000954,61.396095276,1.6741589308,1.5827143192,,,,,81.825256348,,2680.2663574,483309.5,6827842.5,-2651.794678
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2680.4184,,,,12.250000954,58.301376343,1.6785000563,1.5858000517,,,,,82.878143311,,2680.418457,483309.53125,6827842.5,-2651.942871
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2680.5704,,,,12.250000954,55.206653595,1.6764631271,1.5884363651,,,,,84.594322205,,2680.5703125,483309.5625,6827842.5,-2652.091064
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2680.7224,,,,12.250000954,52.111934662,1.6696310043,1.6009088755,,,,,87.692703247,,2680.7224121,483309.59375,6827842.5,-2652.239502
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2680.8744,,,,12.250000954,49.017215729,1.6897293329,1.5946310759,,,,,89.774589539,,2680.8745117,483309.625,6827842.5,-2652.387695
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2681.0264,,,,12.250000954,46.708686829,1.6934952736,1.5993189812,,,,,91.250259399,,2681.0263672,483309.65625,6827842.5,-2652.535889
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2681.1784,,,,12.250000954,48.140525818,1.6990872622,1.6314604282,,,,,90.123123169,,2681.1784668,483309.6875,6827842.5,-2652.684082
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2681.3304,,,,12.250000954,49.572368622,1.7030158043,1.642911911,,,,,88.439292908,,2681.3303223,483309.71875,6827842.5,-2652.832275
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2681.4824,,,,12.250000954,51.004207611,1.7219532728,1.6859811544,,,,,87.148780823,,2681.4824219,483309.75,6827842.0,-2652.980713
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2681.6344,,,,12.250000954,52.4360466,1.7219612598,1.6832919121,,,,,88.548858643,,2681.6345215,483309.78125,6827842.0,-2653.128906
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2681.7864,,,,12.250000954,53.867889404,1.7068622112,1.6368860006,,,,,91.165687561,,2681.786377,483309.8125,6827842.0,-2653.2771
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2681.9384,,,,12.250000954,55.299728394,1.7057859898,1.6529707909,,,,,93.536323547,,2681.9384766,483309.84375,6827842.0,-2653.425537
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2682.0904,,,,12.250000954,54.497783661,1.7195880413,1.6311279535,,,,,93.310035706,,2682.090332,483309.875,6827842.0,-2653.57373
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2682.2424,,,,12.250000954,52.173706055,1.7230210304,1.6273123026,,,,,90.624923706,,2682.2424316,483309.90625,6827842.0,-2653.721924
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2682.3944,,,,12.250000954,49.849624634,1.7353941202,1.6266274452,,,,,87.97668457,,2682.3942871,483309.90625,6827842.0,-2653.870361
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2682.5464,,,,12.250000954,47.525543213,1.7508220673,1.6529045105,,,,,87.494697571,,2682.5463867,483309.9375,6827842.0,-2654.018555
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2682.6984,,,,12.250000954,45.201465607,1.7755001783,1.6948900223,,,,,88.344413757,,2682.6984863,483309.96875,6827842.0,-2654.166748
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2682.8504,,,,12.250000954,42.877384186,1.7784843445,1.7249108553,,,,,89.288200378,,2682.8503418,483310.0,6827842.0,-2654.314941
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2683.0024,,,,12.250000954,40.609848022,1.7635117769,1.6363587379,,,,,89.332641602,,2683.0024414,483310.03125,6827842.0,-2654.463135
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2683.1544,,,,12.250000954,41.866889954,1.7606425285,1.6450383663,,,,,90.275924683,,2683.1542969,483310.0625,6827842.0,-2654.611572
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2683.3064,,,,12.250000954,43.12392807,1.7289930582,1.6651074886,,,,,91.357940674,,2683.3063965,483310.09375,6827842.0,-2654.759766
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2683.4584,,,,12.250000954,44.380970001,1.7160160542,1.6379083395,,,,,93.257629395,,2683.4584961,483310.125,6827842.0,-2654.907959
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2683.6104,,,,12.250000954,45.638008118,1.7573027611,1.6366425753,,,,,94.877632141,,2683.6103516,483310.15625,6827842.0,-2655.056396
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2683.7624,,,,12.250000954,46.895050049,1.7840299606,1.6649200916,,,,,100.81050873,,2683.7624512,483310.1875,6827842.0,-2655.20459
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2683.9144,,,,12.250000954,48.152088165,1.777343154,1.6518051624,,,,,106.9593811,,2683.9143066,483310.21875,6827842.0,-2655.352783
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2684.0664,,,,12.250000954,49.444984436,1.6952394247,1.5060521364,,,,,115.37503052,,2684.0664063,483310.25,6827842.0,-2655.500977
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2684.2184,,,,12.250000954,50.784103394,1.6839042902,1.4891250134,,,,,111.43013763,,2684.2185059,483310.28125,6827842.0,-2655.64917
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2684.3704,,,,12.250000954,52.123222351,1.6746819019,1.4976940155,,,,,103.06390381,,2684.3703613,483310.3125,6827842.0,-2655.797607
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2684.5224,,,,12.250000954,53.462345123,1.6724524498,1.5153628588,,,,,91.417152405,,2684.5224609,483310.34375,6827842.0,-2655.945801
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2684.6744,,,,12.250000954,54.801464081,1.6660194397,1.6669369936,,,,,87.508041382,,2684.6743164,483310.34375,6827842.0,-2656.093994
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2684.8264,,,,12.250000954,56.140583038,1.7034194469,1.5844510794,,,,,86.180725098,,2684.826416,483310.375,6827842.0,-2656.242432
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2684.9784,,,,12.250000954,57.479701996,1.7085000277,1.5714000463,,,,,86.024078369,,2684.9785156,483310.40625,6827842.0,-2656.390625
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2685.1304,,,,12.250000954,57.299663544,1.7138834,1.5787092447,,,,,86.541053772,,2685.1303711,483310.4375,6827842.0,-2656.538818
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2685.2824,,,,12.250000954,56.867984772,1.7727024555,1.6617695093,,,,,87.98891449,,2685.2824707,483310.46875,6827842.0,-2656.687256
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2685.4344,,,,12.250000954,56.436302185,1.7684738636,1.6933912039,,,,,88.029586792,,2685.4343262,483310.5,6827842.0,-2656.835449
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2685.5864,,,,12.250000954,56.004623413,1.767418623,1.6955012083,,,,,88.937408447,,2685.5864258,483310.53125,6827842.0,-2656.983643
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2685.7384,,,,12.250000954,55.572944641,1.777449131,1.6883798838,,,,,87.449653625,,2685.7382813,483310.5625,6827842.0,-2657.131836
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2685.8904,,,,12.250000954,55.141265869,1.8243100643,1.69156003,,,,,86.521888733,,2685.8903809,483310.59375,6827842.0,-2657.280029
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2686.0424,,,,12.250000954,54.710010529,1.8275663853,1.6947834492,,,,,84.020126343,,2686.0424805,483310.625,6827841.5,-2657.428467
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2686.1944,,,,12.250000954,54.279850006,1.7876142263,1.732626915,,,,,84.01386261,,2686.1943359,483310.65625,6827841.5,-2657.57666
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2686.3464,,,,12.250000954,53.849689484,1.784901619,1.738496542,,,,,85.514282227,,2686.3464355,483310.6875,6827841.5,-2657.724854
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2686.4984,,,,12.250000954,53.419528961,1.8212651014,1.7542128563,,,,,88.593132019,,2686.498291,483310.71875,6827841.5,-2657.873291
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2686.6504,,,,12.250000954,52.989368439,1.8250242472,1.7929909229,,,,,91.76071167,,2686.6503906,483310.75,6827841.5,-2658.021484
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2686.8024,,,,12.250000954,52.559207916,1.8337209225,1.8515557051,,,,,93.42375946,,2686.8024902,483310.75,6827841.5,-2658.169678
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2686.9544,,,,12.250000954,52.129047394,1.7850080729,1.6860792637,,,,,93.584472656,,2686.9543457,483310.78125,6827841.5,-2658.317871
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2687.1064,,,,12.250000954,50.152896881,1.7796148062,1.6641764641,,,,,93.564376831,,2687.1064453,483310.8125,6827841.5,-2658.466309
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2687.2584,,,,12.250000954,47.514175415,1.7993075848,1.6520758867,,,,,93.538391113,,2687.2583008,483310.84375,6827841.5,-2658.614502
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2687.4104,,,,12.250000954,44.875453949,1.8006163836,1.6517158747,,,,,93.380271912,,2687.4104004,483310.875,6827841.5,-2658.762695
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2687.5624,,,,12.250000954,42.236736298,1.7716728449,1.6786863804,,,,,91.847557068,,2687.5625,483310.90625,6827841.5,-2658.910889
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2687.7144,,,,12.250000954,39.598014832,1.7582324743,1.6787801981,,,,,88.011436462,,2687.7143555,483310.9375,6827841.5,-2659.059326
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2687.8664,,,,12.250000954,36.95929718,1.7498608828,1.6301929951,,,,,85.772018433,,2687.8664551,483310.96875,6827841.5,-2659.20752
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2688.0184,,,,12.250000954,35.151885986,1.7519072294,1.609052062,,,,,85.178207397,,2688.0183105,483311.0,6827841.5,-2659.355713
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2688.1704,,,,12.250000954,39.380527496,1.7519208193,1.6061282158,,,,,88.245414734,,2688.1704102,483311.03125,6827841.5,-2659.50415
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2688.3224,,,,12.250000954,43.609169006,1.7397714853,1.5749982595,,,,,89.702964783,,2688.3225098,483311.0625,6827841.5,-2659.652344
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2688.4744,,,,12.250000954,47.837806702,1.7390164137,1.5717411041,,,,,90.262809753,,2688.4743652,483311.09375,6827841.5,-2659.800537
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2688.6264,,,,12.250000954,52.066448212,1.7705147266,1.6016905308,,,,,89.354103088,,2688.6264648,483311.125,6827841.5,-2659.94873
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2688.7784,,,,12.250000954,56.295085907,1.8016175032,1.6909513474,,,,,88.971939087,,2688.7783203,483311.15625,6827841.5,-2660.096924
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2688.9304,,,,12.250000954,60.523727417,1.7906384468,1.7206439972,,,,,89.28200531,,2688.9304199,483311.1875,6827841.5,-2660.245361
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2689.0824,,,,12.250000954,61.276733398,1.7658692598,1.6008332968,,,,,89.031684875,,2689.0825195,483311.1875,6827841.5,-2660.393555
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2689.2344,,,,12.250000954,59.094013214,1.7346935272,1.590940237,,,,,88.950180054,,2689.234375,483311.21875,6827841.5,-2660.541748
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2689.3864,,,,12.250000954,56.91129303,1.7010872364,1.5951411724,,,,,90.653312683,,2689.3864746,483311.25,6827841.5,-2660.690186
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2689.5384,,,,12.250000954,54.728572845,1.6969356537,1.5951977968,,,,,91.053344727,,2689.5383301,483311.28125,6827841.5,-2660.838379
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2689.6904,,,,12.250000954,52.545856476,1.658711195,1.5370147228,,,,,90.619384766,,2689.6904297,483311.3125,6827841.5,-2660.986572
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2689.8424,,,,12.250000954,50.363136292,1.6536259651,1.5295650959,,,,,90.447853088,,2689.8422852,483311.34375,6827841.5,-2661.134766
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2689.9944,,,,12.250000954,48.180416107,1.5799549818,1.5147593021,,,,,92.566398621,,2689.9943848,483311.375,6827841.5,-2661.283203
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2690.1464,,,,12.250000954,45.227630615,1.5744005442,1.45520854,,,,,93.670303345,,2690.1464844,483311.40625,6827841.5,-2661.431396
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2690.2984,,,,12.250000954,42.245391846,1.5748969316,1.4476444721,,,,,94.150848389,,2690.2983398,483311.4375,6827841.5,-2661.57959
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2690.4504,,,,12.250000954,39.263149261,1.5749000311,1.4476000071,,,,,95.257026672,,2690.4504395,483311.46875,6827841.5,-2661.727783
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,2690.6024,,,,12.250000954,36.280910492,1.5749000311,1.4476000071,,,,,96.808998108,,2690.6022949,483311.5,6827841.0,-2661.876221
