source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,RDEP,RSHA,RMED,RXO,RMIC,SP,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2947.2304,1.0,80000.0,12.440917969,12.250000954,0.1909181774,14.481480598,7.5992379189,12.192621231,7.8383688927,7.8374795914,163.78363037,131.38952637,78.054832458,0.3254401684,3.1481218338,150.43913269,2.5062460899,0.0013973754,2947.2304688,519431.71875,6753326.5,-2653.893799
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2947.3824,1.0,65000.0,12.51041317,12.250000954,0.2604131103,15.827464104,7.9458627701,13.056549072,8.7651491165,8.7728242874,163.75,136.07151794,78.845428467,0.3202131093,3.1309840679,154.70547485,2.5036818981,-0.005085564,2947.3825684,519431.625,6753326.5,-2654.014893
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2947.5344,1.0,65000.0,12.620760918,12.250000954,0.3707608283,15.509477615,8.7173862457,12.949699402,9.1849565506,9.1859436035,163.89271545,139.68083191,79.010452271,0.3095732331,3.192794323,157.48600769,2.4964897633,-0.011705512,2947.5344238,519431.53125,6753326.5,-2654.135986
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2947.6864,1.0,65000.0,12.695311546,12.250000954,0.4453115463,13.545214653,9.0993728638,11.770382881,9.7429552078,9.7473659515,163.75033569,140.12420654,79.367889404,0.310169816,3.2216911316,159.06518555,2.4891028404,-0.015808661,2947.6862793,519431.4375,6753326.5,-2654.25708
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2947.8384,1.0,65000.0,12.689221382,12.250000954,0.4392211139,12.54197979,9.7920618057,11.05273819,10.857457161,10.863973618,163.77001953,140.89093018,80.058105469,0.3216259778,3.1859095097,162.5410614,2.4817662239,-0.015848555,2947.8383789,519431.375,6753326.5,-2654.37793
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2947.9904,1.0,65000.0,12.644638062,12.250000954,0.3946385086,12.000599861,11.10165596,10.558438301,10.520225525,10.515067101,164.36219788,141.95095825,80.857391357,0.3387259841,3.1525173187,165.26751709,2.473044157,-0.014896063,2947.9904785,519431.28125,6753326.5,-2654.499268
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2948.1424,1.0,65000.0,12.550064087,12.250000954,0.3000637293,12.291089058,7.8559498787,10.770057678,4.8787260056,4.8322577477,164.1653595,143.29971313,81.277755737,0.3484477699,3.1597194672,166.79719543,2.4701385498,-0.013462992,2948.142334,519431.1875,6753326.5,-2654.620361
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2948.2944,1.0,65000.0,12.441455841,12.250000954,0.1914556175,12.649658203,4.8254508972,11.143974304,8.6520814896,8.7001132965,163.55593872,143.99504089,81.262115479,0.345330447,3.1870942116,166.27476501,2.4796955585,-0.01070315,2948.2944336,519431.09375,6753326.5,-2654.741211
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2948.4464,1.0,65000.0,12.405040741,12.250000954,0.1550409347,11.414320946,7.8299589157,10.154286385,10.740800858,10.742129326,163.42272949,144.04766846,81.092941284,0.3416873813,3.2615613937,165.54507446,2.4953324795,-0.008435433,2948.4462891,519431.0,6753326.5,-2654.862305
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2948.5984,1.0,65000.0,12.439480782,12.250000954,0.1894810647,10.034675598,10.662124634,9.005115509,11.276454926,11.280261993,163.42552185,144.70010376,80.944519043,0.3453656137,3.349486351,165.46846008,2.4980416298,-0.010028609,2948.5983887,519430.90625,6753326.5,-2654.983398
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2948.7504,1.0,65000.0,12.509134293,12.250000954,0.259134829,9.8726406097,11.389160156,8.8706493378,11.584211349,11.585454941,163.22276306,144.59474182,81.097991943,0.3502013087,3.333370924,167.93263245,2.4837908745,-0.014112074,2948.7504883,519430.8125,6753326.5,-2655.104492
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2948.9024,1.0,65000.0,12.582615852,12.250000954,0.3326167762,9.6182203293,11.725419998,8.7004365921,11.771149635,11.772336006,163.53936768,145.6550293,81.941390991,0.3552157581,3.3051581383,169.3303833,2.4699118137,-0.018495277,2948.9023438,519430.75,6753327.0,-2655.225586
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2949.0544,1.0,65000.0,12.620062828,12.250000954,0.3700624406,10.284062386,11.64070797,9.3139753342,8.9901580811,8.9700012207,163.78477478,147.22944641,82.735328674,0.3543159962,3.4427173138,166.38606262,2.4703905582,-0.020897375,2949.0544434,519430.65625,6753327.0,-2655.34668
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2949.2064,1.0,65000.0,12.587245941,12.250000954,0.337245971,12.135088921,9.8539848328,10.882499695,9.9312868118,9.9442243576,163.31283569,147.67523193,83.212615967,0.3506711125,3.718562603,160.38345337,2.4813337326,-0.019329922,2949.2062988,519430.5625,6753327.0,-2655.467773
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2949.3584,1.0,65000.0,12.506391525,12.250000954,0.2563911974,13.209415436,5.8274497986,11.837148666,3.8310880661,3.7750961781,163.08908081,147.74815369,83.721931458,0.347328335,3.8589236736,155.23931885,2.4900283813,-0.017279526,2949.3583984,519430.46875,6753327.0,-2655.588867
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2949.5104,1.0,65000.0,12.437818527,12.250000954,0.1878177524,10.625062943,2.6378641129,9.6913452148,4.4226264954,4.4503831863,163.25704956,147.8631897,83.967567444,0.339330703,3.7377309799,149.22120667,2.4931337833,-0.016069029,2949.510498,519430.375,6753327.0,-2655.709961
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2949.6624,1.0,65000.0,12.410070419,12.250000954,0.1600696743,6.3299865723,2.823517561,6.141371727,6.3415689468,6.3480367661,163.25376892,148.37921143,83.550704956,0.3321863711,3.5849173069,145.1464386,2.4946298599,-0.015628083,2949.6623535,519430.28125,6753327.0,-2655.831055
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2949.8144,1.0,65000.0,12.421531677,12.250000954,0.1715313792,5.8581218719,6.9537391663,5.6936883926,9.5280075073,9.5491676331,163.31298828,148.62028503,82.938903809,0.3298023641,3.4909613132,141.37893677,2.4939975739,-0.015200787,2949.8144531,519430.21875,6753327.0,-2655.951904
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2949.9664,1.0,65000.0,12.448468208,12.250000954,0.198468104,5.6207489967,9.9890575409,5.4877209663,8.4314975739,8.4130420685,163.69816589,147.17268372,82.217224121,0.3362543285,3.4277586937,142.14579773,2.490655899,-0.015277952,2949.9665527,519430.125,6753327.0,-2656.072998
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2950.1184,1.0,65000.0,12.521964073,12.250000954,0.271964252,6.0384831429,8.7520751953,5.7664256096,4.6579332352,4.6319394112,163.44471741,146.21434021,80.969932556,0.3441307247,3.3928828239,146.94999695,2.4861390591,-0.015265354,2950.1184082,519430.03125,6753327.0,-2656.194092
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2950.2704,1.0,65000.0,12.615149498,12.250000954,0.3651504219,7.3499779701,6.5032978058,6.7972841263,8.4160776138,8.4603013992,163.16191101,144.12556458,80.251548767,0.3425055146,3.3417921066,147.29283142,2.4800708294,-0.016827559,2950.2702637,519429.9375,6753327.0,-2656.315186
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2950.4224,1.0,65000.0,12.637364388,12.250000954,0.3873641193,8.0275096893,6.23914814,7.4386396408,7.3519206047,7.329328537,163.37927246,142.73497009,80.082275391,0.3330606222,3.2963182926,148.70683289,2.478708744,-0.017340682,2950.4223633,519429.84375,6753327.0,-2656.436279
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2950.5744,1.0,65000.0,12.628158569,12.250000954,0.3781583309,8.5994653702,8.6069450378,7.9404344559,10.116900444,10.150593758,164.00262451,141.92082214,79.659248352,0.3227262497,3.2848989964,145.93052673,2.4860908985,-0.016025722,2950.5744629,519429.75,6753327.0,-2656.557373
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2950.7264,1.0,65000.0,12.573671341,12.250000954,0.3236715496,8.7014284134,8.4982223511,8.0591535568,11.836324692,11.836837769,164.1993103,141.69944763,79.047409058,0.3152606487,3.2804677486,144.59341431,2.4965927601,-0.01287559,2950.7265625,519429.65625,6753327.0,-2656.678467
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2950.8784,1.0,65000.0,12.491747856,12.250000954,0.2417469919,8.314745903,11.820519447,7.7605791092,11.579277992,11.576713562,164.06216431,140.67810059,78.152145386,0.3186916113,3.3225967884,149.93135071,2.5006620884,-0.010681365,2950.878418,519429.59375,6753327.0,-2656.799561
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2951.0304,1.0,65000.0,12.462758064,12.250000954,0.2127577513,8.8510532379,11.588856697,8.126791954,9.1962604523,9.1791715622,164.42338562,139.09616089,76.75567627,0.325402379,3.4040064812,154.16230774,2.4961104393,-0.010613386,2951.0302734,519429.5,6753327.0,-2656.920654
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2951.1824,1.0,65000.0,12.467162132,12.250000954,0.2171622515,9.9297275543,9.4809331894,8.908993721,6.7499241829,6.7397608757,164.78591919,137.83448792,75.069244385,0.3308984339,3.4774291515,149.62216187,2.4899189472,-0.010991339,2951.182373,519429.40625,6753327.0,-2657.041748
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2951.3344,1.0,65000.0,12.516395569,12.250000954,0.2663956881,10.476275444,6.5872921944,9.3469963074,7.7199034691,7.7336373329,164.83973694,135.71276855,73.72530365,0.3312629759,3.4646618366,144.50921631,2.4888823032,-0.010134646,2951.3344727,519429.3125,6753327.0,-2657.162598
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2951.4864,1.0,65000.0,12.507226944,12.250000954,0.2572271824,11.030920029,7.5710725784,9.7860984802,7.4789404869,7.4701199532,164.6146698,134.83042908,73.053474426,0.3297952712,3.3820226192,145.47412109,2.4901778698,-0.011043832,2951.4863281,519429.21875,6753327.0,-2657.283691
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2951.6384,1.0,65000.0,12.514221191,12.250000954,0.2642208636,11.323180199,8.5812664032,10.028349876,8.3891277313,8.401550293,164.59645081,134.96832275,72.969444275,0.3352039456,3.3395707607,146.03872681,2.4857087135,-0.01305748,2951.6384277,519429.125,6753327.0,-2657.404785
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2951.7904,1.0,65000.0,12.699572563,12.250000954,0.4495723844,11.865481377,7.9067707062,10.413087845,9.4184179306,9.4217100143,164.79789734,135.45254517,73.52885437,0.3368254602,3.2960820198,142.31324768,2.4736099243,-0.014823359,2951.7905273,519429.0625,6753327.0,-2657.525879
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2951.9424,1.0,65000.0,12.692897797,12.250000954,0.4428974688,12.142796516,9.883357048,10.651736259,9.5214357376,9.5206451416,164.9225769,136.35766602,74.280677795,0.3391889632,3.2970731258,144.16473389,2.4657857418,-0.014509711,2951.9423828,519428.96875,6753327.0,-2657.646973
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2952.0944,1.0,65000.0,12.630908012,12.250000954,0.3809069991,12.253700256,9.5503816605,10.822757721,9.1421289444,9.1389551163,164.74015808,137.1502533,74.965049744,0.3342535496,3.3637795448,145.59153748,2.4701731205,-0.014086614,2952.0944824,519428.875,6753327.5,-2657.768066
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2952.2464,1.0,65000.0,12.532324791,12.250000954,0.2823249698,12.092173576,9.5167732239,10.785037994,10.480312347,10.49445343,164.21867371,137.50132751,75.469116211,0.3324102461,3.5188472271,144.61920166,2.4812281132,-0.014312861,2952.2463379,519428.78125,6753327.5,-2657.88916
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2952.3984,1.0,65000.0,12.47672081,12.250000954,0.2267207354,11.401457787,10.13656044,10.216872215,11.157549858,11.157295227,164.01591492,138.04946899,75.901229858,0.3294044733,3.5763373375,142.78108215,2.4866156578,-0.014478215,2952.3984375,519428.6875,6753327.5,-2658.010254
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2952.5504,1.0,65000.0,12.464262962,12.250000954,0.2142631114,10.281004906,11.08970356,9.2051801682,10.691289902,10.687346458,164.14567566,138.38659668,76.317955017,0.3383354247,3.4798440933,145.25799561,2.4845046997,-0.014562205,2952.550293,519428.59375,6753327.5,-2658.131348
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2952.7024,1.0,65000.0,12.494000435,12.250000954,0.2440003306,8.9458341599,10.606449127,8.0050439835,10.722550392,10.724947929,164.43110657,138.64685059,76.553657532,0.3504246771,3.3888311386,151.10081482,2.4807567596,-0.017045144,2952.7023926,519428.53125,6753327.5,-2658.252441
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2952.8544,1.0,65000.0,12.594041824,12.250000954,0.3440408111,8.234919548,10.749187469,7.425057888,11.409507751,11.414917946,164.22129822,139.06271362,76.318748474,0.3515729606,3.3689553738,149.31632996,2.4785013199,-0.017806824,2952.8544922,519428.4375,6753327.5,-2658.373291
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2953.0064,1.0,65000.0,12.701574326,12.250000954,0.4515738487,8.3504333496,11.570524216,7.493291378,10.510897636,10.501442909,163.81349182,139.30728149,76.398254395,0.3439126015,3.3788583279,149.01548767,2.4769179821,-0.01667244,2953.0063477,519428.34375,6753327.5,-2658.494385
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2953.1584,1.0,65000.0,12.74027729,12.250000954,0.4902774096,9.2008476257,10.651266098,8.2180786133,9.108291626,9.1024217606,163.55479431,138.97618103,76.573783875,0.335485816,3.3443059921,151.72824097,2.4728639126,-0.017123623,2953.1584473,519428.25,6753327.5,-2658.615723
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2953.3104,1.0,65000.0,12.712862968,12.250000954,0.4628634751,10.427684784,9.2941188812,9.2208032608,9.7184286118,9.7275075912,163.875,138.81324768,76.528900146,0.3524674773,3.3109738827,150.85452271,2.4730498791,-0.017378742,2953.3105469,519428.15625,6753327.5,-2658.736572
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2953.4624,1.0,65000.0,12.648443222,12.250000954,0.3984436393,11.415963173,9.3425579071,10.028347969,10.400060654,10.401573181,164.0521698,138.7490387,76.457122803,0.3689700961,3.3007874489,153.46243286,2.4747402668,-0.017083464,2953.4624023,519428.0625,6753327.5,-2658.857666
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2953.6144,1.0,65000.0,12.568811417,12.250000954,0.3188113272,11.903037071,10.483704567,10.440725327,10.307482719,10.306064606,164.15518188,138.51953125,76.831184387,0.3715973794,3.3166046143,157.2800293,2.4734477997,-0.018303413,2953.6142578,519427.96875,6753327.5,-2658.97876
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2953.7664,1.0,65000.0,12.478055954,12.250000954,0.2280550599,12.351167679,10.410068512,10.786406517,10.528557777,10.530860901,164.09907532,138.54608154,77.073760986,0.3613892496,3.2822799683,152.96166992,2.4675979614,-0.0196,2953.7663574,519427.90625,6753327.5,-2659.099854
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2953.9184,1.0,65000.0,12.493041039,12.250000954,0.243041113,12.694824219,10.381648064,11.052737236,11.098818779,11.102456093,164.79330444,139.48234558,77.401016235,0.3487708569,3.3266777992,146.31835938,2.4710481167,-0.019530708,2953.918457,519427.8125,6753327.5,-2659.220947
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2954.0704,1.0,65000.0,12.585126877,12.250000954,0.3351272345,12.920563698,11.357088089,11.203594208,11.127602577,11.125724792,164.81053162,140.57759094,77.765571594,0.3439312577,3.4426734447,143.41247559,2.4791915417,-0.019503148,2954.0705566,519427.71875,6753327.5,-2659.342285
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2954.2224,1.0,65000.0,12.670339584,12.250000954,0.4203399122,13.184592247,11.056710243,11.396113396,10.701924324,10.698719025,164.87942505,138.89404297,77.844284058,0.3479627371,3.5841486454,142.32728577,2.4897978306,-0.018676378,2954.2224121,519427.625,6753327.5,-2659.464111
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2954.3744,1.0,65000.0,12.710412979,12.250000954,0.4604134262,13.663898468,10.27825737,11.732391357,6.109046936,6.0720915794,165.37696838,139.43293762,78.040229797,0.3588441014,3.5517244339,143.49203491,2.4940149784,-0.015447245,2954.3742676,519427.53125,6753327.5,-2659.585938
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2954.5264,1.0,65000.0,12.713177681,12.250000954,0.4631778002,13.573493958,7.3852458,11.606196404,7.8819336891,7.9206113815,165.35203552,140.41181946,78.045631409,0.3629889786,3.4619312286,142.66539001,2.4897177219,-0.012932809,2954.5263672,519427.4375,6753327.5,-2659.707764
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2954.6784,1.0,65000.0,12.674533844,12.250000954,0.4245335162,11.929533958,6.106566906,10.383000374,4.995036602,4.9417610168,164.97917175,141.34658813,77.628997803,0.3546999991,3.4251666069,145.27313232,2.4853665829,-0.0119,2954.6784668,519427.375,6753327.5,-2659.82959
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2954.8304,1.0,65000.0,12.652619362,12.250000954,0.402618587,10.901266098,7.7638306618,9.5665359497,2.0497243404,2.0505514145,165.10580444,141.52796936,77.236663818,0.340062201,3.3901379108,146.4303894,2.4894936085,-0.008479528,2954.8303223,519427.28125,6753327.5,-2659.951172
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2954.9824,1.0,65000.0,12.582990646,12.250000954,0.3329902589,10.369654655,1.9623662233,9.1435689926,6.1642513275,6.1989789009,164.72851563,141.2722168,77.090934753,0.3348325491,3.354477644,147.23916626,2.5032417774,-0.005068766,2954.9824219,519427.1875,6753327.5,-2660.072998
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2955.1344,1.0,65000.0,12.537723541,12.250000954,0.2877231836,9.8186359406,5.5819926262,8.6746664047,10.584282875,10.599907875,164.62942505,141.36465454,77.168708801,0.3420314789,3.3453080654,149.07643127,2.5119693279,-0.005548557,2955.1342773,519427.09375,6753327.5,-2660.194824
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2955.2864,1.0,65000.0,12.544410706,12.250000954,0.2944108844,9.690205574,11.257694244,8.5557155609,11.258111,11.253172874,164.02804565,140.51115417,77.593063354,0.3542275727,3.3953659534,151.39855957,2.5129535198,-0.007358268,2955.286377,519427.0,6753328.0,-2660.31665
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,2955.4384,1.0,65000.0,12.578085899,12.250000954,0.3280858696,10.32970047,11.437965393,9.0568590164,10.676515579,10.673804283,163.70259094,139.91807556,78.302337646,0.3628569543,3.4381256104,151.12625122,2.5050489902,-0.009276903,2955.4384766,519426.9375,6753328.0,-2660.438477
